state,session,chamber,bill_id,date,action,actor,type
ak,28,lower,HB 126,2014-03-10 00:00:00,Cosponsors added: KITO III,lower,other
ak,28,lower,HB 127,2013-02-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 127,2013-02-18 00:00:00,Referred to State Affairs and Judiciary,lower,committee:referred
ak,28,lower,HB 127,2014-03-10 00:00:00,STA RPT CS(STA) NT 1DP 1NR 3AM,lower,other
ak,28,lower,HB 127,2014-03-10 00:00:00,STA Do Pass: LYNN,lower,committee:passed
ak,28,lower,HB 127,2014-03-10 00:00:00,STA No Recommendation: GATTIS,lower,other
ak,28,lower,HB 127,2014-03-10 00:00:00,"STA Amend: KELLER, KREISS-TOMKINS, HUGHES",lower,other
ak,28,lower,HB 127,2014-03-10 00:00:00,Fiscal Note 1: No fiscal impact (Corrections),lower,other
ak,28,lower,HB 127,2014-03-10 00:00:00,Fiscal Note 2: Indeterminate fiscal impact (Administration),lower,other
ak,28,lower,HB 127,2014-03-10 00:00:00,Fiscal Note 3: (Administration),lower,other
ak,28,lower,HB 127,2014-03-25 00:00:00,JUD RPT CS(JUD) NT 3DP 2NR,lower,other
ak,28,lower,HB 127,2014-03-25 00:00:00,"JUD Do Pass: GRUENBERG, LYNN, KELLER",lower,committee:passed
ak,28,lower,HB 127,2014-03-25 00:00:00,"JUD No Recommendation: LEDOUX, PRUITT",lower,other
ak,28,lower,HB 127,2014-03-25 00:00:00,Fiscal Note 1: No fiscal impact (Corrections),lower,other
ak,28,lower,HB 127,2014-03-25 00:00:00,Fiscal Note 2: Indeterminate fiscal impact (Administration),lower,other
ak,28,lower,HB 127,2014-03-25 00:00:00,Fiscal Note 3: (Administration),lower,other
ak,28,lower,HB 127,2014-03-25 00:00:00,FIN REFERRAL ADDED AFTER JUD,lower,other
ak,28,lower,HB 127,2014-04-01 00:00:00,FIN RPT CS(JUD) NT 9DP 1NR,lower,other
ak,28,lower,HB 127,2014-04-01 00:00:00,"FIN Do Pass: GUTTENBERG, HOLMES, MUNOZ, THOMPSON, EDGMON, T.WILSON, COSTELLO, STOLTZE,",lower,committee:passed
ak,28,lower,HB 127,2014-04-01 00:00:00,AUSTERMAN,lower,other
ak,28,lower,HB 127,2014-04-01 00:00:00,FIN No Recommendation: NEUMAN,lower,other
ak,28,lower,HB 127,2014-04-01 00:00:00,Fiscal Note 4: No fiscal impact (Administration),lower,other
ak,28,lower,HB 127,2014-04-01 00:00:00,Fiscal Note 5: No fiscal impact (Administration),lower,other
ak,28,lower,HB 127,2014-04-01 00:00:00,Fiscal Note 6: No fiscal impact (Corrections),lower,other
ak,28,lower,HB 127,2014-04-01 00:00:00,Fiscal Note 7: No fiscal impact (Legislative Agency),lower,other
ak,28,lower,HB 127,2014-04-08 00:00:00,RULES TO CALENDAR 4/8/2014,lower,other
ak,28,lower,HB 127,2014-04-08 00:00:00,Read the second time,lower,bill:reading:2
ak,28,lower,HB 127,2014-04-08 00:00:00,JUD CS ADOPTED UNAN CONSENT,lower,other
ak,28,lower,HB 127,2014-04-08 00:00:00,ADVANCED TO THIRD READING 4/9 CALENDAR,lower,other
ak,28,lower,HB 127,2014-04-09 00:00:00,Read the third time CSHB 127(JUD),lower,bill:reading:3
ak,28,lower,HB 127,2014-04-09 00:00:00,PASSED Y38 E2,lower,bill:passed
ak,28,lower,HB 127,2014-04-09 00:00:00,COURT RULE(S) SAME AS PASSAGE,lower,other
ak,28,lower,HB 127,2014-04-09 00:00:00,TRANSMITTED TO (S),lower,other
ak,28,lower,HB 127,2014-04-09 00:00:00,VERSION: CSHB 127(JUD),lower,other
ak,28,lower,HB 127,2014-04-11 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,lower,HB 127,2014-04-11 00:00:00,Referred to Judiciary,upper,committee:referred
ak,28,lower,HB 127,2014-04-16 00:00:00,JUD RPT SCS 4DP SAME TITLE,upper,other
ak,28,lower,HB 127,2014-04-16 00:00:00,"JUD Do Pass: COGHILL, WIELECHOWSKI, MCGUIRE, DYSON",upper,committee:passed
ak,28,lower,HB 127,2014-04-16 00:00:00,Fiscal Note 4: No fiscal impact (Administration),upper,other
ak,28,lower,HB 127,2014-04-16 00:00:00,Fiscal Note 5: No fiscal impact (Administration),upper,other
ak,28,lower,HB 127,2014-04-16 00:00:00,Fiscal Note 6: No fiscal impact (Corrections),upper,other
ak,28,lower,HB 127,2014-04-16 00:00:00,Fiscal Note 7: No fiscal impact (Legislative Agency),upper,other
ak,28,lower,HB 127,2014-04-18 00:00:00,RULES TO CALENDAR 4/18/2014,upper,other
ak,28,lower,HB 127,2014-04-18 00:00:00,Read the second time,upper,bill:reading:2
ak,28,lower,HB 127,2014-04-18 00:00:00,JUD SCS ADOPTED UNAN CONSENT,upper,other
ak,28,lower,HB 127,2014-04-18 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,28,lower,HB 127,2014-04-18 00:00:00,Read the third time SCS CSHB 127(JUD),upper,bill:reading:3
ak,28,lower,HB 127,2014-04-18 00:00:00,PASSED Y20 N-,upper,bill:passed
ak,28,lower,HB 127,2014-04-18 00:00:00,COURT RULE(S) SAME AS PASSAGE,upper,other
ak,28,lower,HB 127,2014-04-18 00:00:00,TRANSMITTED TO (H) AS AMENDED,upper,other
ak,28,lower,HB 127,2014-04-18 00:00:00,VERSION: SCS CSHB 127(JUD),upper,other
ak,28,lower,HB 127,2014-04-18 00:00:00,CONCUR MESSAGE READ,lower,other
ak,28,lower,HB 127,2014-04-18 00:00:00,HELD UNDER UNFINISHED BUSINESS,lower,other
ak,28,lower,HB 127,2014-04-18 00:00:00,CONSIDER CONCUR MESSAGE,lower,other
ak,28,lower,HB 127,2014-04-18 00:00:00,CONCUR AM OF (S) Y36 E1 A3,lower,other
ak,28,lower,HB 127,2014-04-18 00:00:00,COURT RULE(S) SAME AS PASSAGE,lower,other
ak,28,lower,HB 127,2014-05-22 00:00:00,MANIFEST ERROR(S),lower,other
ak,28,lower,HB 127,2014-06-13 00:00:00,2:19 PM 6/13 Transmitted to Governor,lower,governor:received
ak,28,lower,HB 127,2014-06-20 00:00:00,Signed into law 6/18 CHAPTER 38 SLA 14,lower,governor:signed
ak,28,lower,HB 127,2014-06-20 00:00:00,EFFECTIVE DATE(S) OF LAW 9/16/14,lower,other
ak,28,lower,HB 128,2013-02-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 128,2013-02-18 00:00:00,Referred to Education and Finance,lower,committee:referred
ak,28,lower,HB 128,2013-02-18 00:00:00,Referred to Education,lower,committee:referred
ak,28,lower,HB 128,2013-03-01 00:00:00,Cosponsors added: GARA,lower,other
ak,28,lower,HB 128,2014-03-10 00:00:00,Cosponsors added: KITO III,lower,other
ak,28,lower,HB 129,2013-02-20 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 129,2013-02-20 00:00:00,Referred to Resources and Finance,lower,committee:referred
ak,28,lower,HB 129,2013-02-20 00:00:00,Fiscal Note 1: (Natural Resources),lower,other
ak,28,lower,HB 129,2013-02-20 00:00:00,GOVERNOR'S TRANSMITTAL LETTER,lower,other
ak,28,lower,HB 129,2013-03-18 00:00:00,RES RPT 5DP 1NR,lower,other
ak,28,lower,HB 129,2013-03-18 00:00:00,"RES Do Pass: HAWKER, JOHNSON, P.WILSON, FEIGE, SADDLER",lower,committee:passed
ak,28,lower,HB 129,2013-03-18 00:00:00,RES No Recommendation: SEATON,lower,other
ak,28,lower,HB 129,2013-03-18 00:00:00,Fiscal Note 1: (Natural Resources),lower,other
ak,28,lower,HB 129,2013-04-08 00:00:00,FIN RPT CS(FIN) 5DP 4NR 1AM,lower,other
ak,28,lower,HB 129,2013-04-08 00:00:00,"FIN Do Pass: HOLMES, MUNOZ, THOMPSON, T.WILSON, COSTELLO",lower,committee:passed
ak,28,lower,HB 129,2013-04-08 00:00:00,"FIN No Recommendation: NEUMAN, GARA, STOLTZE, AUSTERMAN",lower,other
ak,28,lower,HB 129,2013-04-08 00:00:00,FIN Amend: KAWASAKI,lower,other
ak,28,lower,HB 129,2013-04-08 00:00:00,Fiscal Note 2: (Natural Resources),lower,other
ak,28,lower,HB 129,2013-04-09 00:00:00,RULES TO CALENDAR 4/9/2013,lower,other
ak,28,lower,HB 129,2013-04-09 00:00:00,MOVED TO BOTTOM OF CALENDAR,lower,other
ak,28,lower,HB 129,2013-04-09 00:00:00,Read the second time,lower,bill:reading:2
ak,28,lower,HB 129,2013-04-09 00:00:00,FIN CS ADOPTED UNAN CONSENT,lower,other
ak,28,lower,HB 129,2013-04-09 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,lower,other
ak,28,lower,HB 129,2013-04-09 00:00:00,Read the third time CSHB 129(FIN),lower,bill:reading:3
ak,28,lower,HB 129,2013-04-09 00:00:00,PASSED Y27 N12 E1,lower,bill:passed
ak,28,lower,HB 129,2013-04-09 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,lower,other
ak,28,lower,HB 129,2013-04-09 00:00:00,TRANSMITTED TO (S),lower,other
ak,28,lower,HB 129,2013-04-09 00:00:00,VERSION: CSHB 129(FIN),lower,other
ak,28,lower,HB 129,2013-04-10 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,lower,HB 129,2013-04-10 00:00:00,Referred to Finance,upper,committee:referred
ak,28,lower,HB 129,2013-04-12 00:00:00,FIN RPT 2DP 4NR,upper,other
ak,28,lower,HB 129,2013-04-12 00:00:00,"FIN Do Pass: MEYER, DUNLEAVY",upper,committee:passed
ak,28,lower,HB 129,2013-04-12 00:00:00,"FIN No Recommendation: FAIRCLOUGH, BISHOP, HOFFMAN, OLSON",upper,other
ak,28,lower,HB 129,2013-04-12 00:00:00,Fiscal Note 2: (Natural Resources),upper,other
ak,28,lower,HB 129,2013-04-13 00:00:00,RULES TO CALENDAR 4/13/2013,upper,other
ak,28,lower,HB 129,2013-04-13 00:00:00,Read the second time,upper,bill:reading:2
ak,28,lower,HB 129,2013-04-13 00:00:00,AM NO 1 FAILED Y7 N12 A1,upper,other
ak,28,lower,HB 129,2013-04-13 00:00:00,AM NO 2 FAILED Y4 N16,upper,other
ak,28,lower,HB 129,2013-04-13 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,28,lower,HB 129,2013-04-13 00:00:00,Read the third time CSHB 129(FIN),upper,bill:reading:3
ak,28,lower,HB 129,2013-04-13 00:00:00,PASSED Y19 N1,upper,bill:passed
ak,28,lower,HB 129,2013-04-13 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,upper,other
ak,28,lower,HB 129,2013-04-13 00:00:00,"RETURN TO (H), TRANSMIT TO GOV NEXT",upper,other
ak,28,lower,HB 129,2013-04-13 00:00:00,VERSION: CSHB 129(FIN),upper,other
ak,28,lower,HB 129,2013-06-24 00:00:00,LEG FINANCE APPROPRIATION MESSAGE 5/7/13,lower,other
ak,28,lower,HB 129,2013-06-24 00:00:00,FN(S) ATTACHED TO APPROP. BILL HB 65,lower,other
ak,28,lower,HB 129,2013-06-24 00:00:00,Fiscal Note 2: (Natural Resources),lower,other
ak,28,lower,HB 129,2013-06-24 00:00:00,12:15 PM 5/10/13 Transmitted to Governor,lower,governor:received
ak,28,lower,HB 129,2013-06-24 00:00:00,MANIFEST ERROR(S),lower,other
ak,28,lower,HB 129,2013-06-24 00:00:00,Signed into law 5/21 CHAPTER 13 SLA 13,lower,governor:signed
ak,28,lower,HB 129,2013-06-24 00:00:00,EFFECTIVE DATE(S) OF LAW 5/22/13,lower,other
ak,28,lower,HB 13,2013-01-07 00:00:00,Prefile released,lower,other
ak,28,lower,HB 13,2013-01-16 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 13,2013-01-16 00:00:00,Referred to State Affairs and Judiciary,lower,committee:referred
ak,28,lower,HB 13,2013-01-16 00:00:00,Referred to State Affairs,lower,committee:referred
ak,28,lower,HB 13,2014-03-10 00:00:00,Cosponsors added: KITO III,lower,other
ak,28,lower,HB 130,2013-02-20 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 130,2013-02-20 00:00:00,Referred to State Affairs,lower,committee:referred
ak,28,lower,HB 130,2013-02-22 00:00:00,Cosponsors added: TARR,lower,other
ak,28,lower,HB 130,2013-02-25 00:00:00,"Cosponsors added: NAGEAK, GRUENBERG, DRUMMOND",lower,other
ak,28,lower,HB 130,2013-02-27 00:00:00,"Cosponsors added: JOSEPHSON, TUCK, THOMPSON",lower,other
ak,28,lower,HB 130,2013-03-18 00:00:00,Cosponsors added: CHENAULT,lower,other
ak,28,lower,HB 130,2013-03-20 00:00:00,STA RPT 3DP 4NR,lower,other
ak,28,lower,HB 130,2013-03-20 00:00:00,"STA Do Pass: KREISS-TOMKINS, MILLETT, LYNN",lower,committee:passed
ak,28,lower,HB 130,2013-03-20 00:00:00,"STA No Recommendation: GATTIS, KELLER, ISAACSON, HUGHES",lower,other
ak,28,lower,HB 130,2013-03-20 00:00:00,Fiscal Note 1: No fiscal impact (Administration),lower,other
ak,28,lower,HB 130,2013-03-20 00:00:00,Fiscal Note 2: No fiscal impact (Legislative Agency),lower,other
ak,28,lower,HB 130,2013-03-20 00:00:00,"Cosponsors added: LYNN, MILLETT, LEDOUX, HOLMES",lower,other
ak,28,lower,HB 130,2013-03-22 00:00:00,"Cosponsors added: FEIGE, GUTTENBERG",lower,other
ak,28,lower,HB 130,2013-04-01 00:00:00,RULES TO CALENDAR 4/1/2013,lower,other
ak,28,lower,HB 130,2013-04-01 00:00:00,Read the second time,lower,bill:reading:2
ak,28,lower,HB 130,2013-04-01 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,lower,other
ak,28,lower,HB 130,2013-04-01 00:00:00,Read the third time HB 130,lower,bill:reading:3
ak,28,lower,HB 130,2013-04-01 00:00:00,PASSED Y35 N1 E4,lower,bill:passed
ak,28,lower,HB 130,2013-04-01 00:00:00,"Cosponsors added: JOHNSON, GARA",lower,other
ak,28,lower,HB 130,2013-04-01 00:00:00,TRANSMITTED TO (S),lower,other
ak,28,lower,HB 130,2013-04-01 00:00:00,VERSION: HB 130,lower,other
ak,28,lower,HB 130,2013-04-02 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,lower,HB 130,2013-04-02 00:00:00,Referred to State Affairs,upper,committee:referred
ak,28,lower,HB 130,2013-04-02 00:00:00,"CROSS SPONSOR(S): FRENCH, BISHOP, GARDNER, HOFFMAN, EGAN, STEDMAN, MEYER, OLSON,",upper,other
ak,28,lower,HB 130,2013-04-02 00:00:00,"STEVENS, MICCICHE, DYSON, WIELECHOWSKI",upper,other
ak,28,lower,HB 130,2013-04-09 00:00:00,STA RPT 3DP,upper,other
ak,28,lower,HB 130,2013-04-09 00:00:00,"STA Do Pass: DYSON, COGHILL, GIESSEL",upper,committee:passed
ak,28,lower,HB 130,2013-04-09 00:00:00,Fiscal Note 2: No fiscal impact (Legislative Agency),upper,other
ak,28,lower,HB 130,2013-04-09 00:00:00,Fiscal Note 3: No fiscal impact (Administration),upper,other
ak,28,lower,HB 130,2013-04-12 00:00:00,RULES TO CALENDAR 4/12/2013,upper,other
ak,28,lower,HB 130,2013-04-12 00:00:00,Read the second time,upper,bill:reading:2
ak,28,lower,HB 130,2013-04-12 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,28,lower,HB 130,2013-04-12 00:00:00,Read the third time HB 130,upper,bill:reading:3
ak,28,lower,HB 130,2013-04-12 00:00:00,"CROSS SPONSOR(S): COGHILL, MCGUIRE, DUNLEAVY, ELLIS",upper,other
ak,28,lower,HB 130,2013-04-12 00:00:00,PASSED Y20 N-,upper,bill:passed
ak,28,lower,HB 130,2013-04-12 00:00:00,"RETURN TO (H), TRANSMIT TO GOV NEXT",upper,other
ak,28,lower,HB 130,2013-04-12 00:00:00,VERSION: HB 130,upper,other
ak,28,lower,HB 130,2013-09-10 00:00:00,11:36 AM 7/2/13 Transmitted to Governor,lower,governor:received
ak,28,lower,HB 130,2013-09-10 00:00:00,MANIFEST ERROR(S),lower,other
ak,28,lower,HB 130,2013-09-10 00:00:00,Signed into law 7/10 CHAPTER 68 SLA 13,lower,governor:signed
ak,28,lower,HB 130,2013-09-10 00:00:00,EFFECTIVE DATE(S) OF LAW 10/8/13,lower,other
ak,28,lower,HB 131,2013-02-20 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 131,2013-02-20 00:00:00,Referred to Community & Regional Affairs and Transportation,lower,committee:referred
ak,28,lower,HB 131,2013-03-14 00:00:00,CRA RPT 4DP,lower,other
ak,28,lower,HB 131,2013-03-14 00:00:00,"CRA Do Pass: REINBOLD, OLSON, NAGEAK, LEDOUX",lower,committee:passed
ak,28,lower,HB 131,2013-03-14 00:00:00,Fiscal Note 1: No fiscal impact (Environmental Conservation ),lower,other
ak,28,lower,HB 131,2013-03-14 00:00:00,Fiscal Note 2: No fiscal impact (Natural Resources),lower,other
ak,28,lower,HB 131,2013-03-14 00:00:00,Fiscal Note 3: No fiscal impact (Transportation and Public Facilities),lower,other
ak,28,lower,HB 131,2013-03-14 00:00:00,"Cosponsors added: REINBOLD, OLSON",lower,other
ak,28,lower,HB 131,2013-03-15 00:00:00,Cosponsors added: NAGEAK,lower,other
ak,28,lower,HB 131,2013-03-22 00:00:00,TRA RPT 6DP,lower,other
ak,28,lower,HB 131,2013-03-22 00:00:00,"TRA Do Pass: LYNN, FEIGE, ISAACSON, GATTIS, KREISS-TOMKINS, P.WILSON",lower,committee:passed
ak,28,lower,HB 131,2013-03-22 00:00:00,Fiscal Note 1: No fiscal impact (Environmental Conservation ),lower,other
ak,28,lower,HB 131,2013-03-22 00:00:00,Fiscal Note 2: No fiscal impact (Natural Resources),lower,other
ak,28,lower,HB 131,2013-03-22 00:00:00,Fiscal Note 3: No fiscal impact (Transportation and Public Facilities),lower,other
ak,28,lower,HB 131,2013-04-05 00:00:00,RULES TO CALENDAR 4/5/2013,lower,other
ak,28,lower,HB 131,2013-04-05 00:00:00,Read the second time,lower,bill:reading:2
ak,28,lower,HB 131,2013-04-05 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,lower,other
ak,28,lower,HB 131,2013-04-05 00:00:00,Read the third time HB 131,lower,bill:reading:3
ak,28,lower,HB 131,2013-04-05 00:00:00,PASSED Y36 E4,lower,bill:passed
ak,28,lower,HB 131,2013-04-05 00:00:00,"Cosponsors added: KERTTULA, GARA",lower,other
ak,28,lower,HB 131,2013-04-05 00:00:00,TRANSMITTED TO (S),lower,other
ak,28,lower,HB 131,2013-04-05 00:00:00,VERSION: HB 131,lower,other
ak,28,lower,HB 131,2013-04-06 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,lower,HB 131,2013-04-06 00:00:00,Referred to Community & Regional Affairs,upper,committee:referred
ak,28,lower,HB 131,2013-04-08 00:00:00,"CROSS SPONSOR(S): MICCICHE, DYSON",upper,other
ak,28,lower,HB 131,2013-04-10 00:00:00,CRA RPT 3DP,upper,other
ak,28,lower,HB 131,2013-04-10 00:00:00,"CRA Do Pass: MICCICHE, EGAN, GIESSEL",upper,committee:passed
ak,28,lower,HB 131,2013-04-10 00:00:00,Fiscal Note 1: No fiscal impact (Environmental Conservation ),upper,other
ak,28,lower,HB 131,2013-04-10 00:00:00,Fiscal Note 2: No fiscal impact (Natural Resources),upper,other
ak,28,lower,HB 131,2013-04-10 00:00:00,Fiscal Note 3: No fiscal impact (Transportation and Public Facilities),upper,other
ak,28,lower,HB 131,2013-04-12 00:00:00,RULES TO CALENDAR 4/12/2013,upper,other
ak,28,lower,HB 131,2013-04-12 00:00:00,Read the second time,upper,bill:reading:2
ak,28,lower,HB 131,2013-04-12 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,28,lower,HB 131,2013-04-12 00:00:00,Read the third time HB 131,upper,bill:reading:3
ak,28,lower,HB 131,2013-04-12 00:00:00,PASSED Y19 N- A1,upper,bill:passed
ak,28,lower,HB 131,2013-04-12 00:00:00,"RETURN TO (H), TRANSMIT TO GOV NEXT",upper,other
ak,28,lower,HB 131,2013-04-12 00:00:00,VERSION: HB 131,upper,other
ak,28,lower,HB 131,2013-09-10 00:00:00,10:25 AM 6/24/13 Transmitted to Governor,lower,governor:received
ak,28,lower,HB 131,2013-09-10 00:00:00,MANIFEST ERROR(S),lower,other
ak,28,lower,HB 131,2013-09-10 00:00:00,Signed into law 6/27 CHAPTER 65 SLA 13,lower,governor:signed
ak,28,lower,HB 131,2013-09-10 00:00:00,EFFECTIVE DATE(S) OF LAW 9/25/13,lower,other
ak,28,lower,HB 132,2013-02-20 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 132,2013-02-20 00:00:00,"L&C, JUD, FIN",lower,other
ak,28,lower,HB 132,2013-02-20 00:00:00,Referred to Labor & Commerce,lower,committee:referred
ak,28,lower,HB 132,2013-03-07 00:00:00,Cosponsors added: KREISS-TOMKINS,lower,other
ak,28,lower,HB 133,2013-02-20 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 133,2013-02-20 00:00:00,Referred to Education and Finance,lower,committee:referred
ak,28,lower,HB 133,2013-03-11 00:00:00,Cosponsors added: KREISS-TOMKINS,lower,other
ak,28,lower,HB 133,2013-03-20 00:00:00,EDC RPT 6DP 1NR,lower,other
ak,28,lower,HB 133,2013-03-20 00:00:00,"EDC Do Pass: LEDOUX, DRUMMOND, SADDLER, P.WILSON, SEATON, GATTIS",lower,committee:passed
ak,28,lower,HB 133,2013-03-20 00:00:00,EDC No Recommendation: REINBOLD,lower,other
ak,28,lower,HB 133,2013-03-20 00:00:00,Fiscal Note 1: (Education and Early Development),lower,other
ak,28,lower,HB 133,2013-03-20 00:00:00,Referred to Finance,lower,committee:referred
ak,28,lower,HB 133,2013-03-22 00:00:00,JOURNAL CORRECTION ON P. 588 RE FN1,lower,other
ak,28,lower,HB 134,2013-02-20 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 134,2013-02-20 00:00:00,Referred to Health & Social Services and Finance,lower,committee:referred
ak,28,lower,HB 134,2013-04-01 00:00:00,Cosponsors added: P.WILSON,lower,other
ak,28,lower,HB 134,2014-03-17 00:00:00,HSS RPT CS(HSS) NT 4DP 2NR,lower,other
ak,28,lower,HB 134,2014-03-17 00:00:00,"HSS Do Pass: REINBOLD, NAGEAK, TARR, HIGGINS",lower,committee:passed
ak,28,lower,HB 134,2014-03-17 00:00:00,"HSS No Recommendation: PRUITT, KELLER",lower,other
ak,28,lower,HB 134,2014-03-17 00:00:00,Fiscal Note 1: No fiscal impact (Health and Social Services),lower,other
ak,28,lower,HB 134,2014-03-24 00:00:00,Cosponsors added: GUTTENBERG,lower,other
ak,28,lower,HB 134,2014-03-28 00:00:00,FIN RPT CS(HSS) NT 6DP 4NR,lower,other
ak,28,lower,HB 134,2014-03-28 00:00:00,"FIN Do Pass: GUTTENBERG, HOLMES, MUNOZ, GARA, COSTELLO, STOLTZE",lower,committee:passed
ak,28,lower,HB 134,2014-03-28 00:00:00,"FIN No Recommendation: THOMPSON, NEUMAN, T.WILSON, AUSTERMAN",lower,other
ak,28,lower,HB 134,2014-03-28 00:00:00,Fiscal Note 1: No fiscal impact (Health and Social Services),lower,other
ak,28,lower,HB 134,2014-03-28 00:00:00,Cosponsors added: GARA,lower,other
ak,28,lower,HB 134,2014-03-31 00:00:00,RULES TO CALENDAR 3/31/2014,lower,other
ak,28,lower,HB 134,2014-03-31 00:00:00,Read the second time,lower,bill:reading:2
ak,28,lower,HB 134,2014-03-31 00:00:00,HSS CS ADOPTED UNAN CONSENT,lower,other
ak,28,lower,HB 134,2014-03-31 00:00:00,ADVANCED TO THIRD READING 4/1 CALENDAR,lower,other
ak,28,lower,HB 134,2014-03-31 00:00:00,"Cosponsors added: HUGHES, TARR",lower,other
ak,28,lower,HB 134,2014-04-01 00:00:00,Read the third time CSHB 134(HSS),lower,bill:reading:3
ak,28,lower,HB 134,2014-04-01 00:00:00,PASSED Y37 E3,lower,bill:passed
ak,28,lower,HB 134,2014-04-01 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,lower,other
ak,28,lower,HB 134,2014-04-01 00:00:00,"Cosponsors added: LEDOUX, TUCK, JOSEPHSON, ISAACSON",lower,other
ak,28,lower,HB 134,2014-04-01 00:00:00,TRANSMITTED TO (S),lower,other
ak,28,lower,HB 134,2014-04-01 00:00:00,VERSION: CSHB 134(HSS),lower,other
ak,28,lower,HB 134,2014-04-02 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,lower,HB 134,2014-04-02 00:00:00,Referred to Health & Social Services,upper,committee:referred
ak,28,lower,HB 134,2014-04-16 00:00:00,HSS RPT 1DP 2NR,upper,other
ak,28,lower,HB 134,2014-04-16 00:00:00,LETTER OF INTENT WITH HSS REPORT,upper,other
ak,28,lower,HB 134,2014-04-16 00:00:00,HSS Do Pass: STEDMAN,upper,committee:passed
ak,28,lower,HB 134,2014-04-16 00:00:00,"HSS No Recommendation: MICCICHE, KELLY",upper,other
ak,28,lower,HB 134,2014-04-16 00:00:00,Fiscal Note 1: No fiscal impact (Health and Social Services),upper,other
ak,28,lower,HB 134,2014-04-16 00:00:00,Referred to Rules,upper,committee:referred
ak,28,lower,HB 135,2013-02-22 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,lower,HB 135,2013-02-22 00:00:00,Referred to Resources,lower,committee:referred
ak,28,lower,HB 135,2014-02-21 00:00:00,RES RPT 2DP 4NR 1AM,lower,other
ak,28,lower,HB 135,2014-02-21 00:00:00,"RES Do Pass: HAWKER, SADDLER",lower,committee:passed
ak,28,lower,HB 135,2014-02-21 00:00:00,"RES No Recommendation: JOHNSON, P.WILSON, TARR, SEATON",lower,other
ak,28,lower,HB 135,2014-02-21 00:00:00,RES Amend: KAWASAKI,lower,other
ak,28,lower,HB 135,2014-02-21 00:00:00,Fiscal Note 1: No fiscal impact (Natural Resources),lower,other
ak,28,lower,HB 135,2014-03-06 00:00:00,RULES TO CALENDAR 3/06/2014,lower,other
ak,28,lower,HB 135,2014-03-06 00:00:00,Read the second time,lower,bill:reading:2
ak,28,lower,HB 135,2014-03-06 00:00:00,ADVANCED TO THIRD READING 3/10 CALENDAR,lower,other
ak,28,lower,HB 135,2014-03-06 00:00:00,Cosponsors added: GRUENBERG,lower,other
ak,28,lower,HB 135,2014-03-10 00:00:00,Read the third time HB 135,lower,bill:reading:3
ak,28,lower,HB 135,2014-03-10 00:00:00,PASSED Y33 N5 E2,lower,bill:passed
ak,28,lower,HB 135,2014-03-10 00:00:00,TRANSMITTED TO (S),lower,other
ak,28,lower,HB 135,2014-03-10 00:00:00,VERSION: HB 135,lower,other
ak,28,lower,HB 135,2014-03-12 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,lower,HB 135,2014-03-12 00:00:00,Referred to Resources,upper,committee:referred
ak,28,lower,HB 135,2014-03-18 00:00:00,RES RPT 5DP,upper,other
ak,28,lower,HB 135,2014-03-18 00:00:00,"RES Do Pass: GIESSEL, MICCICHE, BISHOP, MCGUIRE, DYSON",upper,committee:passed
ak,28,lower,HB 135,2014-03-18 00:00:00,Fiscal Note 1: No fiscal impact (Natural Resources),upper,other
ak,28,lower,HB 135,2014-04-12 00:00:00,RULES TO CALENDAR 4/12/2014,upper,other
